Fold   	 NumOfNodes     NumOfAvgPar 	 NumOfStates 	 NumOfClass 	   NumOfObj 	     RComplexity           Hugin-JTCost 	       SIIC-JTCost   	  Hugin   	     SIIC
4		5		2		3		3		1		1836		24030		232		62		31		
0		20		2		3		3		1		2987658		23569596		1002		141		63		
1		20		2		3		3		1		1873638		291134682		1076		125		78		
4		20		2		3		3		1		6225444		66366324		992		141		63		
0		5		3		3		3		1		1890		9072		242		63		16		
1		5		3		3		3		1		1674		14580		248		63		15		
2		5		3		3		3		1		2214		100116		298		63		16		
3		5		3		3		3		1		2646		80406		188		78		16		
4		5		3		3		3		1		2754		7074		256		63		15		
1		20		3		3		3		1		6978312		63513234		2074		125		63		
2		20		3		3		3		1		12673098		333498708		2046		141		63		
0		5		5		3		3		1		2160		6804		334		63		15		
1		5		5		3		3		1		1242		1998		266		78		16		
2		5		5		3		3		1		2754		11826		250		63		15		
3		5		5		3		3		1		3186		11178		404		78		16		
4		5		5		3		3		1		1512		3672		206		78		16		
0		20		5		3		3		1		148972608		12198738996		10202		750		125		
1		20		5		3		3		1		36979254		157633128		10118		296		62		
3		20		5		3		3		1		59312898		931965264		11228		360		62		
4		20		5		3		3		1		21265416		211830390		9386		218		78		
0		5		2		4		3		1		6784		272512		370		63		15		
1		5		2		4		3		1		4352		69376		346		63		31		
2		5		2		4		3		1		31680		1060672		722		62		31		
3		5		2		4		3		1		13696		73280		389		78		15		
4		5		2		4		3		1		7232		462976		385		63		16		
3		20		2		4		3		1		363342848		30374176576		1961		1235		62		
0		5		3		4		3		1		10816		4205632		425		78		16		
1		5		3		4		3		1		5760		71424		369		78		15		
2		5		3		4		3		1		19968		265216		790		78		16		
3		5		3		4		3		1		16704		16960		1693		63		15		
4		5		3		4		3		1		3584		5632		425		62		15		
1		20		3		4		3		1		353553152		217134501120		3809		1187		47		
3		20		3		4		3		1		1304472832		277496300800		6849		5108		62		
4		20		3		4		3		1		146007040		86346778624		5370		640		78		
1		5		5		4		3		1		5504		22336		362		62		16		
2		5		5		4		3		1		8384		26368		530		78		16		
3		5		5		4		3		1		3648		27072		349		78		16		
4		5		5		4		3		1		17600		244736		1533		63		15		
2		20		5		4		3		1		895205376		9463549952		44947		4738		141		
3		20		5		4		3		1		772542464		16692441088		38102		7686		203		
4		20		5		4		3		1		1272291328		287194390528		41593		9498		2437		
0		5		2		2		3		2		1856		131584		276		62		31		
1		5		2		2		3		2		1632		57744		292		63		32		
2		5		2		2		3		2		688		4488		176		78		31		
3		5		2		2		3		2		1760		31232		207		62		15		
4		5		2		2		3		2		1472		238000		235		63		16		
0		20		2		2		3		2		4954048		6745682224		931		125		156		
3		20		2		2		3		2		1199952		8573888		865		125		187		
0		5		3		2		3		2		2192		110928		244		78		16		
1		5		3		2		3		2		992		3280		220		78		16		
3		5		3		2		3		2		1248		14592		203		63		15		
4		5		3		2		3		2		880		9856		199		63		31		
0		20		3		2		3		2		133920		1034752		1264		110		156		
1		20		3		2		3		2		553120		40137504		1259		109		125		
2		20		3		2		3		2		782240		5419985248		1256		125		125		
0		5		5		2		3		2		704		1536		193		62		32		
1		5		5		2		3		2		896		2400		219		62		16		
2		5		5		2		3		2		2784		10336		252		62		16		
3		5		5		2		3		2		1088		3488		223		62		16		
4		5		5		2		3		2		672		7528		184		94		31		
0		20		5		2		3		2		534464		8482752		2878		140		125		
1		20		5		2		3		2		1073088		20343104		3360		109		62		
2		20		5		2		3		2		892288		3440512		2790		126		94		
3		20		5		2		3		2		523136		3253344		2977		125		157		
4		20		5		2		3		2		370432		1156736		2644		125		141		
0		5		2		3		3		2		6912		3196800		556		78		16		
1		5		2		3		3		2		12744		324108		926		63		16		
2		5		2		3		3		2		3942		14364		398		63		16		
3		5		2		3		3		2		5184		421686		742		63		31		
4		5		2		3		3		2		5508		913464		460		62		32		
4		20		2		3		3		2		2393661024		472316754456		2302		8108		188		
0		5		3		3		3		2		10584		1125900		604		63		31		
1		5		3		3		3		2		7830		100563498		988		63		16		
2		5		3		3		3		2		12150		3898692		688		62		32		
3		5		3		3		3		2		6264		82620		478		78		15		
4		5		3		3		3		2		4698		83538		484		78		16		
1		20		3		3		3		2		71728254		43541271684		4610		328		156		
4		20		3		3		3		2		309490632		471193259130		4280		1063		125		
0		5		5		3		3		2		20304		2836998		1070		63		31		
1		5		5		3		3		2		33210		159354		1266		78		32		
2		5		5		3		3		2		6048		3604932		838		62		31		
3		5		5		3		3		2		7452		312660		1178		63		32		
4		5		5		3		3		2		3726		143478		460		63		31		
1		20		5		3		3		2		404296110		13496601024		20270		1687		203		
2		20		5		3		3		2		122744646		5907955968		18162		610		140		
3		20		5		3		3		2		144439686		143577522		16564		656		156		
4		20		5		3		3		2		229267584		1180670904		20480		1500		109		
0		5		2		4		3		2		241408		100930944		6486		78		47		
1		5		2		4		3		2		46720		109598848		2609		62		15		
2		5		2		4		3		2		28544		537011392		1149		78		31		
3		5		2		4		3		2		460032		7180661120		7501		63		31		
4		5		2		4		3		2		40192		469968896		1965		63		31		
1		20		2		4		3		2		111762560		17678152553856		3645		437		203		
0		5		3		4		3		2		92288		7516199296		2157		79		32		
1		5		3		4		3		2		31616		9442368		2149		62		16		
2		5		3		4		3		2		135168		335564288		6742		62		31		
4		5		3		4		3		2		51712		117450752		2118		62		16		
0		5		5		4		3		2		361472		1019254784		12869		62		47		
1		5		5		4		3		2		28672		138240		1169		62		16		
2		5		5		4		3		2		59904		402659072		3742		63		16		
3		5		5		4		3		2		78080		37755264		1933		63		16		
4		5		5		4		3		2		30208		101198080		2037		62		15		
0		5		2		2		3		3		3488		235912		319		78		16		
1		5		2		2		3		3		5480		129528		413		63		47		
2		5		2		2		3		3		1992		109032		335		63		31		
3		5		2		2		3		3		2136		590424		381		78		32		
4		5		2		2		3		3		4736		53704		677		63		47		
2		20		2		2		3		3		41531088		347986529336		1350		250		500		
0		5		3		2		3		3		2168		305632		390		78		31		
1		5		3		2		3		3		3888		1278464		484		62		15		
2		5		3		2		3		3		3208		156032		366		63		32		
3		5		3		2		3		3		13552		459808		1229		78		32		
4		5		3		2		3		3		2784		28552		442		63		32		
0		20		3		2		3		3		474112		119956192		1808		125		297		
0		5		5		2		3		3		1816		25552		330		63		31		
1		5		5		2		3		3		2008		642488		351		78		16		
2		5		5		2		3		3		10136		331216		832		78		31		
3		5		5		2		3		3		2184		25464		345		78		31		
4		5		5		2		3		3		2464		591264		377		78		31		
0		20		5		2		3		3		749312		55375232		4231		125		219		
3		20		5		2		3		3		2185216		576854400		4319		125		141		
0		5		2		3		3		3		93798		9298983384		9196		78		46		
1		5		2		3		3		3		173502		2715844302		2734		62		31		
2		5		2		3		3		3		611874		860956074		19988		78		63		
3		5		2		3		3		3		31104		345193255692		3184		78		31		
4		5		2		3		3		3		22518		38326986		2006		62		32		
0		5		3		3		3		3		349758		11622623256		11348		62		46		
1		5		3		3		3		3		140940		317273760		4084		63		31		
2		5		3		3		3		3		84564		3874391514		7018		63		31		
3		5		3		3		3		3		55242		455868		4860		78		31		
4		5		3		3		3		3		65286		431002242		3916		78		31		
0		20		3		3		3		3		352969650		10648781939214		5522		1219		344		
0		5		5		3		3		3		37908		149202		3790		78		31		
1		5		5		3		3		3		23004		927180		2410		78		31		
2		5		5		3		3		3		24138		1291522536		1204		63		31		
3		5		5		3		3		3		74844		157881906		5606		63		32		
4		5		5		3		3		3		74196		3922884		2690		78		32		
2		20		5		3		3		3		213060456		37306868058		26906		1124		297		
3		20		5		3		3		3		66184452		5753040552		24698		437		234		
0		5		2		4		3		3		206272		10745814976		9634		79		47		
1		5		2		4		3		3		1537600		2474169940992		147886		94		312		
2		5		2		4		3		3		28752		485712		2479		63		47		
3		5		2		4		3		3		35216		438639136		2989		78		47		
4		5		2		4		3		3		1809344		23085598208		37438		94		109		
0		5		3		4		3		3		116480		120338796672		4225		472		46		
1		5		3		4		3		3		293696		158376976064		7789		78		31		
2		5		3		4		3		3		983040		142807696384		71617		79		171		
